2.7E-07, 0.2, 0, -0.2, 0, 0, -5.30197E-11, 1.06061E-10, -5.30197E-11, -2.12672E-14
2.7E-07, 0.25, 0, -0.25, 0, 0, -1.96086E-10, 3.92213E-10, -1.96086E-10, -4.09408E-14
2.7E-07, 0.3, 0, -0.3, 0, 0, -4.91856E-10, 9.83798E-10, -4.91856E-10, -8.65201E-14
2.7E-07, 0.35, 0, -0.35, 0, 0, -9.58422E-10, 1.91704E-09, -9.58422E-10, -1.95159E-13
2.7E-07, 0.4, 0, -0.4, 0, 0, -1.60897E-09, 3.2184E-09, -1.60897E-09, -4.53078E-13
2.7E-07, 0.45, 0, -0.45, 0, 0, -2.46863E-09, 4.93832E-09, -2.46863E-09, -1.05581E-12
2.7E-07, 0.5, 0, -0.5, 0, 0, -3.56956E-09, 7.14156E-09, -3.56956E-09, -2.44019E-12
2.7E-07, 0.55, 0, -0.55, 0, 0, -4.94883E-09, 9.90324E-09, -4.94883E-09, -5.57283E-12
2.7E-07, 0.6, 0, -0.6, 0, 0, -6.64843E-09, 1.33094E-08, -6.64843E-09, -1.25773E-11
2.7E-07, 0.65, 0, -0.65, 0, 0, -8.71575E-09, 1.74596E-08, -8.71575E-09, -2.80888E-11
2.7E-07, 0.7, 0, -0.7, 0, 0, -1.12042E-08, 2.24705E-08, -1.12042E-08, -6.21581E-11
2.7E-07, 0.75, 0, -0.75, 0, 0, -1.41736E-08, 2.84837E-08, -1.41736E-08, -1.36409E-10
2.7E-07, 0.8, 0, -0.8, 0, 0, -1.76913E-08, 3.56795E-08, -1.76913E-08, -2.96887E-10
2.7E-07, 0.85, 0, -0.85, 0, 0, -2.18323E-08, 4.43049E-08, -2.18323E-08, -6.40192E-10
2.7E-07, 0.9, 0, -0.9, 0, 0, -2.66806E-08, 5.47256E-08, -2.66806E-08, -1.3645E-09
2.7E-07, 0.95, 0, -0.95, 0, 0, -3.23295E-08, 6.75216E-08, -3.23295E-08, -2.86264E-09
2.7E-07, 1, 0, -1, 0, 0, -3.88832E-08, 8.36406E-08, -3.88832E-08, -5.87416E-09
2.7E-07, 1.05, 0, -1.05, 0, 0, -4.64577E-08, 1.04608E-07, -4.64577E-08, -1.16929E-08
2.7E-07, 1.1, 0, -1.1, 0, 0, -5.51817E-08, 1.32741E-07, -5.51817E-08, -2.23773E-08
3.6E-07, 0.05, 0, -0.05, 0, 0, -2.58867E-11, 5.17773E-11, -2.58867E-11, -3.99407E-15
3.6E-07, 0.1, 0, -0.1, 0, 0, -2.75411E-11, 5.50912E-11, -2.75411E-11, -8.96837E-15
3.6E-07, 0.15, 0, -0.15, 0, 0, -1.50526E-11, 3.01213E-11, -1.50526E-11, -1.60818E-14
3.6E-07, 0.2, 0, -0.2, 0, 0, -7.13727E-11, 1.42774E-10, -7.13727E-11, -2.86289E-14
3.6E-07, 0.25, 0, -0.25, 0, 0, -2.63962E-10, 5.27979E-10, -2.63962E-10, -5.51126E-14
3.6E-07, 0.3, 0, -0.3, 0, 0, -6.62113E-10, 1.32434E-09, -6.62113E-10, -1.16469E-13
3.6E-07, 0.35, 0, -0.35, 0, 0, -1.29018E-09, 2.58063E-09, -1.29018E-09, -2.62714E-13
