1.8E-07, 1.05, 0, 1.05, 0, 0, 3.33625E-08, -6.91163E-08, 3.33625E-08, 2.39124E-09
1.8E-07, 1.1, 0, 1.1, 0, 0, 4.10719E-08, -8.70257E-08, 4.10719E-08, 4.88202E-09
2.7E-07, 0.05, 0, 0.05, 0, 0, 1.6506E-11, -3.30154E-11, 1.6506E-11, 3.47652E-15
2.7E-07, 0.1, 0, 0.1, 0, 0, 1.66254E-11, -3.32583E-11, 1.66254E-11, 7.53587E-15
2.7E-07, 0.15, 0, 0.15, 0, 0, 5.53866E-12, -1.10897E-11, 5.53866E-12, 1.23709E-14
2.7E-07, 0.2, 0, 0.2, 0, 0, 2.17616E-11, -4.35418E-11, 2.17616E-11, 1.85369E-14
2.7E-07, 0.25, 0, 0.25, 0, 0, 6.8801E-11, -1.3763E-10, 6.8801E-11, 2.75675E-14
2.7E-07, 0.3, 0, 0.3, 0, 0, 1.59007E-10, -3.18057E-10, 1.59007E-10, 4.33645E-14
2.7E-07, 0.35, 0, 0.35, 0, 0, 3.53208E-10, -7.06492E-10, 3.53208E-10, 7.53307E-14
2.7E-07, 0.4, 0, 0.4, 0, 0, 7.35763E-10, -1.47167E-09, 7.35763E-10, 1.45691E-13
2.7E-07, 0.45, 0, 0.45, 0, 0, 1.34074E-09, -2.6818E-09, 1.34074E-09, 3.06341E-13
2.7E-07, 0.5, 0, 0.5, 0, 0, 2.19167E-09, -4.38402E-09, 2.19167E-09, 6.76191E-13
2.7E-07, 0.55, 0, 0.55, 0, 0, 3.33369E-09, -6.66891E-09, 3.33369E-09, 1.52235E-12
2.7E-07, 0.6, 0, 0.6, 0, 0, 4.82683E-09, -9.6571E-09, 4.82683E-09, 3.43579E-12
2.7E-07, 0.65, 0, 0.65, 0, 0, 6.74262E-09, -1.34929E-08, 6.74262E-09, 7.71068E-12
2.7E-07, 0.7, 0, 0.7, 0, 0, 9.16492E-09, -1.8347E-08, 9.16492E-09, 1.71604E-11
2.7E-07, 0.75, 0, 0.75, 0, 0, 1.2192E-08, -2.44219E-08, 1.2192E-08, 3.78637E-11
2.7E-07, 0.8, 0, 0.8, 0, 0, 1.59389E-08, -3.19607E-08, 1.59389E-08, 8.28747E-11
2.7E-07, 0.85, 0, 0.85, 0, 0, 2.05401E-08, -4.12602E-08, 2.05401E-08, 1.80029E-10
2.7E-07, 0.9, 0, 0.9, 0, 0, 2.61521E-08, -5.26924E-08, 2.61521E-08, 3.88127E-10
2.7E-07, 0.95, 0, 0.95, 0, 0, 3.29572E-08, -6.6744E-08, 3.29572E-08, 8.29682E-10
2.7E-07, 1, 0, 1, 0, 0, 4.11665E-08, -8.40878E-08, 4.11665E-08, 1.75471E-09
2.7E-07, 1.05, 0, 1.05, 0, 0, 5.10251E-08, -1.05707E-07, 5.10251E-08, 3.65719E-09
2.7E-07, 1.1, 0, 1.1, 0, 0, 6.28157E-08, -1.33098E-07, 6.28157E-08, 7.46661E-09
3.6E-07, 0.05, 0, 0.05, 0, 0, 2.22196E-11, -4.44438E-11, 2.22196E-11, 4.67994E-15
3.6E-07, 0.1, 0, 0.1, 0, 0, 2.23803E-11, -4.47707E-11, 2.23803E-11, 1.01444E-14
3.6E-07, 0.15, 0, 0.15, 0, 0, 7.45589E-12, -1.49284E-11, 7.45589E-12, 1.66532E-14
3.6E-07, 0.2, 0, 0.2, 0, 0, 2.92945E-11, -5.8614E-11, 2.92945E-11, 2.49535E-14
3.6E-07, 0.25, 0, 0.25, 0, 0, 9.26168E-11, -1.85271E-10, 9.26168E-11, 3.71101E-14
3.6E-07, 0.3, 0, 0.3, 0, 0, 2.14048E-10, -4.28154E-10, 2.14048E-10, 5.83753E-14
3.6E-07, 0.35, 0, 0.35, 0, 0, 4.75473E-10, -9.51047E-10, 4.75473E-10, 1.01407E-13
3.6E-07, 0.4, 0, 0.4, 0, 0, 9.9045E-10, -1.9811E-09, 9.9045E-10, 1.96123E-13
3.6E-07, 0.45, 0, 0.45, 0, 0, 1.80485E-09, -3.61011E-09, 1.80485E-09, 4.12382E-13
3.6E-07, 0.5, 0, 0.5, 0, 0, 2.95033E-09, -5.90157E-09, 2.95033E-09, 9.10256E-13
3.6E-07, 0.55, 0, 0.55, 0, 0, 4.48766E-09, -8.97737E-09, 4.48766E-09, 2.04932E-12
3.6E-07, 0.6, 0, 0.6, 0, 0, 6.49766E-09, -1.29999E-08, 6.49766E-09, 4.6251E-12
3.6E-07, 0.65, 0, 0.65, 0, 0, 9.0766E-09, -1.81636E-08, 9.0766E-09, 1.03798E-11
3.6E-07, 0.7, 0, 0.7, 0, 0, 1.23374E-08, -2.46979E-08, 1.23374E-08, 2.31005E-11
3.6E-07, 0.75, 0, 0.75, 0, 0, 1.64123E-08, -3.28756E-08, 1.64123E-08, 5.09703E-11
3.6E-07, 0.8, 0, 0.8, 0, 0, 2.14562E-08, -4.3024E-08, 2.14562E-08, 1.11562E-10
3.6E-07, 0.85, 0, 0.85, 0, 0, 2.76501E-08, -5.55425E-08, 2.76501E-08, 2.42347E-10
3.6E-07, 0.9, 0, 0.9, 0, 0, 3.52048E-08, -7.0932E-08, 3.52048E-08, 5.22478E-10
3.6E-07, 0.95, 0, 0.95, 0, 0, 4.43654E-08, -8.98477E-08, 4.43654E-08, 1.11688E-09
3.6E-07, 1, 0, 1, 0, 0, 5.54165E-08, -1.13195E-07, 5.54165E-08, 2.3621E-09
3.6E-07, 1.05, 0, 1.05, 0, 0, 6.86875E-08, -1.42298E-07, 6.86875E-08, 4.92313E-09
3.6E-07, 1.1, 0, 1.1, 0, 0, 8.45596E-08, -1.7917E-07, 8.45596E-08, 1.00512E-08
